id,name,surname,sex,age
4341,ALISON,MCCLEVELAND,0,44
4342,GUY,DRUMHEISER,1,93
4343,CARMINE,LEVY,1,70
4344,ROGELIO,DEBUTIACO,1,81
4345,JERRICA,MISIK,0,49
4346,YEVETTE,SPLATT,0,50
4347,DEMETRIUS,WORDEN,1,51
4348,CORA,FLUM,0,85
4349,BURL,HORE,1,98
4350,LEONEL,MCCLOSKY,1,75
4351,SHARLENE,CARAVANTES,0,80
4352,CARMON,STIMMELL,0,33
4353,SUZI,DONEL,0,99
4354,TERRANCE,DAYAN,1,97
4355,TERRANCE,HOVATTER,1,56
4356,ILONA,SCHNURE,0,23
4357,DELPHIA,FINKEN,0,53
4358,CARSON,RUPEL,1,18
4359,TOWANDA,VAQUERO,0,38
4360,TOMMY,KURT,1,75
4361,JANETT,STELZL,0,69
4362,BOBBIE,LENART,0,39
4363,SIDNEY,DYS,1,94
4364,MARCELO,SARATE,1,23
4365,CLAUDE,TREAR,0,53
4366,CAREY,TURNIER,1,86
4367,OLLIE,NOACK,1,43
4368,MARTY,KEEFNER,0,43
4369,CLAUD,MASSIE,1,39
4370,WILFORD,HELLING,1,69
4371,MINDI,WIDMAYER,0,56
4372,WAN,STURCH,0,93
4373,JUAN,LATORTUE,0,23
4374,LEWIS,MAHUNG,1,88
4375,JENIFER,HUITT,0,54
4376,GOLDA,LIGGINS,0,30
4377,LEONARDO,BARREIRO,1,76
4378,HAYDEN,SKUBIK,1,35
4379,FORREST,KNOTT,1,80
4380,CHANTEL,JERALD,0,50
4381,SHEBA,OTAKE,0,98
4382,VETA,FIESEL,0,85
4383,LEATHA,ALBUS,0,29
4384,ASSUNTA,GREIDER,0,22
4385,GASTON,NUSOM,1,50
4386,MALIKA,FRENNER,0,88
4387,CREOLA,LEVIEN,0,55
4388,LINDSAY,DUZAN,1,47
4389,CLIFFORD,SHONT,1,79
4390,BILLIE,VARRON,1,89
4391,BERNARDA,SHUMATE,0,76
4392,EDGAR,YOSHIMOTO,1,44
4393,KIYOKO,WILFORD,0,28
4394,CHAD,HINEMAN,1,47
4395,SHARELL,DOWSETT,0,36
4396,TANNER,DUPRAY,1,78
4397,WILFREDO,JABBOUR,1,82
4398,GIOVANNI,MACERA,1,22
4399,MALCOM,EDMONSON,1,21
4400,RAYFORD,ETTINGER,1,37
4401,KACEY,REZNICEK,0,97
4402,ANTONIO,SIMKULET,1,70
4403,LANI,GOSHEN,0,98
4404,NGUYET,STEINRUCK,0,22
4405,PERRY,LAURIE,1,51
4406,MAI,MANVILLE,0,42
4407,GREGORY,WISENBAKER,1,90
4408,DINO,LOUDENSLAGER,1,42
4409,ROBBIN,DRAVES,0,79
4410,JANYCE,MALENFANT,0,28
4411,LIVIA,BROWNSBERGER,0,76
4412,CODY,WOELK,0,50
4413,EMILIO,RIIPPI,1,50
4414,MOISES,BARAGAR,1,73
4415,FREDERIC,FRISON,1,89
4416,JACOB,STORER,1,45
4417,EDWINA,TASSONI,0,51
4418,JASON,PUERTAS,1,44
4419,NYLA,ZINSLI,0,64
4420,TORI,VETTER,0,45
4421,CARISSA,GATHMAN,0,76
4422,ALEX,BUZBEE,1,56
4423,GARFIELD,RAZO,1,54
4424,JENICE,FAIGLE,0,97
4425,THADDEUS,MARBERRY,1,60
4426,CIRA,OLONA,0,40
4427,MAUDE,YUDELL,0,26
4428,ANDREA,RUDEN,1,28
4429,MATHEW,CONSTANTINEAU,1,53
4430,DANNY,LOTZE,1,72
4431,ROSANN,HENNEBERG,0,38
4432,LORENA,RAGEL,0,36
4433,ANTONIO,LESTELLE,0,65
4434,LAURENCE,MCKEIRNAN,1,60
4435,CONCEPTION,PUENTES,0,94
4436,ROSAMARIA,TOKLEY,0,45
4437,DWAIN,HURRY,1,33
4438,BARRETT,OLSEN,1,73
4439,ELENE,SHIGO,0,80
4440,ASTRID,LORQUET,0,96
4441,NORBERTO,SPELTZ,1,93
4442,ABE,BIRMAN,1,76
4443,YVONNE,VALTIERRA,0,21
4444,BRYAN,TLAMKA,1,59
4445,STACIE,DOLEAC,0,40
4446,ALAINA,GERNER,0,64
4447,ELVIS,BAUTCH,1,40
4448,SHAY,KERBEL,0,65
4449,ROSA,BATEY,0,47
4450,WAVA,TERINONI,0,97
4451,REYNALDO,RETZER,1,58
4452,OLINDA,GUSSMAN,0,76
4453,LAWRENCE,EAKLE,1,69
4454,FLO,KEAVNEY,0,19
4455,JOYCE,GRAFE,0,49
4456,BERNEICE,HAUER,0,45
4457,LATARSHA,ECKARDT,0,84
4458,TERICA,TABISULA,0,65
4459,CHARLETTE,BARTHOLOMAY,0,66
4460,EUNICE,CICERELLI,0,24
4461,SHANI,WOLLER,0,27
4462,DEVON,KREY,0,76
4463,JOSEF,KAULL,1,75
4464,LONNY,LAMBOY,1,96
4465,HYE,MCCLAMY,0,80
4466,IKE,ROWLAND,1,86
4467,SERINA,BOCHICCHIO,0,44
4468,JEANNETTA,HORMELL,0,51
4469,TISHA,SCHLOTTER,0,95
4470,LILIAN,BINET,0,21
4471,ELVIS,BRANDON,1,41
4472,MAURICIO,LACINSKI,1,54
4473,AMINA,DORSO,0,20
4474,OSWALDO,CORONEL,1,92
4475,SAMATHA,SCHMUNK,0,85
4476,DUSTY,DIBENEDICT,0,85
4477,RAMIRO,BELLIZZI,1,99
4478,SONNY,IKARD,1,34
4479,ADDIE,SAYYED,0,36
4480,CEDRICK,BOLF,1,53
4481,JOSIE,PUTZEL,0,37
4482,ELIN,DAVENPORT,0,23
4483,MARK,DRESSEL,0,46
4484,VALARIE,DAPOZ,0,87
4485,MAGDALENA,ESTRIDGE,0,56
4486,NAPOLEON,HEMLER,1,36
4487,MERRILL,HARROP,1,36
4488,KRYSTAL,GLOWKA,0,44
4489,BRUCE,CANTOS,1,43
4490,RINA,DESORT,0,76
4491,DEWITT,WINKOWSKI,1,72
4492,ROSIE,JURIN,0,46
4493,STEFAN,ORREN,1,41
4494,GARLAND,INDERMUEHLE,1,40
4495,VICENTE,MCTUSH,1,29
4496,CHARITA,TOTA,0,25
4497,FELTON,WILT,1,48
4498,SETH,MCCOLLIN,1,27
4499,JEFFRY,WILDAY,1,30
4500,KURT,DESMARIAS,1,44
4501,NIKI,WATTS,0,84
4502,YOUNG,LUBKE,1,47
4503,EDWARD,BRAK,1,90
4504,BERNA,KENDERDINE,0,55
4505,MARKUS,GLYMPH,1,27
4506,BRANT,DRAA,1,68
4507,JAMIKA,OKIN,0,81
4508,REX,DEMSKY,1,54
4509,SHERRIL,HAVLICEK,0,27
4510,PHILIP,MOZO,1,59
4511,JAMAAL,TRANBARGER,1,23
4512,RIGOBERTO,ARMOUT,1,95
4513,SHARLEEN,DEJES,0,80
4514,DARELL,KADAR,1,78
4515,ALENE,DERISE,0,92
4516,DUNCAN,BOBBS,1,85
4517,ARTURO,NOFTSIER,1,89
4518,MAYNARD,MUNDINGER,1,76
4519,SANG,SORELLS,1,45
4520,MAURICE,CULLIGAN,1,97
4521,ANGELICA,WAHID,0,70
4522,ANGEL,GOODKNIGHT,1,79
4523,JOSIE,NOBLITT,0,72
4524,MICHALE,AMSILI,1,48
4525,MARCO,AMARO,1,36
4526,SUZAN,LOVISONE,0,49
4527,VIVAN,DIVAN,0,36
4528,JULIET,GLAPION,0,81
4529,DELMER,CATILLO,1,55
4530,EDMUND,AMMIRATO,1,32
4531,ELBERT,HAVILAND,1,95
4532,ERIK,BRECK,1,88
4533,OPAL,JAUHAR,0,74
4534,DEENA,TENCER,0,24
4535,VERN,SMOAK,1,30
4536,KENETH,CHAWLA,1,31
4537,SCOTTY,LLANEZA,1,75
4538,CELENA,SHAKIN,0,59
4539,NA,ORES,0,81
4540,MAURICIO,HEREK,1,50
4541,HAROLD,WAKAYAMA,0,76
4542,REGINALD,SPALLONE,1,76
4543,NATHANAEL,CHANCE,1,69
4544,NORAH,SCOLES,0,41
4545,EVONNE,KOBER,0,55
4546,LAUNA,ERNE,0,46
4547,ASHLEY,MENCL,1,47
4548,DAMIAN,SCHWERIN,1,94
4549,MEL,CULVERHOUSE,1,45
4550,SEYMOUR,HOCHADEL,1,74
4551,HARRIS,HANOHANO,1,91
4552,MARGERET,TOWSON,0,70
4553,ORPHA,VILLAMAR,0,18
4554,EARLE,GARSJO,1,41
4555,MAUREEN,ARZU,0,94
4556,JOSEPHINA,GODARD,0,35
4557,EHTEL,POLINSKI,0,45
4558,QUINN,SHROLL,0,46
4559,VINCE,GRUSE,1,83
4560,BAMBI,FIALKOWSKI,0,47
4561,LURA,SCHNOOR,0,77
4562,WILMER,WELDING,1,63
4563,CLIFTON,KRIKORIAN,1,55
4564,CONNIE,KLOTZBACH,1,98
4565,SPENCER,TETO,1,67
4566,CHER,DEFABIO,0,91
4567,DARIO,ARNEY,1,35
4568,PATTIE,HURSE,0,60
4569,BRUNO,WOON,1,28
4570,DUNCAN,KOHLES,1,31
4571,DINAH,OW,0,72
4572,SEAN,PHIMPRADAPSY,0,67
4573,OTIS,EPPARD,1,74
4574,BENNIE,RACHEL,1,82
4575,BRANDON,ALAVI,1,65
4576,GREG,MICHONSKI,1,61
4577,STEWART,FLENTGE,1,41
4578,LEANA,HEISEY,0,25
4579,KENNITH,WINKENWERDER,1,24
4580,SETH,PULERA,1,44
4581,JERLENE,FLANDER,0,84
4582,CHRISTIANE,OVERHULSER,0,88
4583,FREDERIC,BENINATO,1,44
4584,JUSTINA,AESCHLIMAN,0,55
4585,YUKI,BOULET,0,85
4586,GILBERT,SEPE,1,73
4587,SHERWOOD,TROGLEN,1,88
4588,AURA,NUNO,0,84
4589,TANNER,KEARS,1,79
4590,XIAO,HADALLER,0,30
4591,WILLY,CHAVARIA,1,40
4592,TREASA,NUNIZ,0,56
4593,ERROL,PANAK,1,19
4594,TREVOR,DURAND,1,46
4595,HERMINIA,FUESTING,0,77
4596,BRANDEE,SONDAY,0,76
4597,JERMAINE,GDOVIN,1,46
4598,GLENN,LITNER,1,88
4599,DIMPLE,ZALAMEA,0,32
4600,DRUCILLA,SIDOTI,0,79
4601,THAD,DALPORTO,1,37
4602,EDDY,BUFFALO,1,46
4603,SANORA,UMHOLTZ,0,46
4604,PARIS,VANDYKE,1,46
4605,DEAN,STATHIS,1,63
4606,CAPRICE,MOZGALA,0,96
4607,LAURETTE,RIDPATH,0,19
4608,ANGELYN,ODONNEL,0,88
4609,NIKIA,FIORENZI,0,40
4610,BYRON,DEMARA,1,94
4611,DARRON,DITTRICK,1,81
4612,HILMA,MONESTINE,0,89
4613,MAUD,TSCHETTER,0,50
4614,ED,CUSSEN,1,71
4615,JEAN,KATT,1,91
4616,FREDDY,FESTERMAN,1,21
4617,DALLAS,BRATEK,1,48
4618,YEVETTE,TRAHERN,0,56
4619,WILBUR,MANNHEIM,1,93
4620,CLINTON,STAGOWSKI,1,52
4621,GEORGIANA,ALANO,0,26
4622,JODI,BENZI,0,40
4623,ALLEN,OLIVE,0,52
4624,GUADALUPE,GREMO,1,32
4625,HUMBERTO,GIBBLE,1,41
4626,MAYBELL,STANARD,0,33
4627,WYATT,BRODSKY,1,38
4628,SALVADOR,KAISER,1,25
4629,ZINA,SEBBEN,0,46
4630,NIKITA,LARATE,0,65
4631,LINDSAY,COONFARE,1,96
4632,LINDY,BRUND,0,41
4633,TITUS,EPPINGER,1,46
4634,HUEY,CERNA,1,65
4635,DEVIN,BEHRAN,1,22
4636,LATARSHA,BETHKE,0,83
4637,DIEDRA,KLEIBOEKER,0,47
4638,JOSIAH,BORDERS,1,72
4639,TERRA,MULLENAX,0,46
4640,REBA,SLAYMAKER,0,89
4641,REMONA,PORRELLO,0,60
4642,JOSE,WILLIBRAND,1,79
4643,ALONZO,DOWGIALLO,1,89
4644,ANTWAN,UNTERSEHER,1,47
4645,VELMA,TORRY,0,49
4646,EDGARDO,RASPOTNIK,1,64
4647,MICAELA,GAMBEE,0,71
4648,RASHAD,SCHAMMEL,1,47
4649,ABEL,BRINKS,1,99
4650,AVRIL,HEINDEL,0,30
4651,SHAKITA,RIPA,0,35
4652,GRETTA,BLAZON,0,45
4653,REBBECA,ZOLLMAN,0,69
4654,PATRICIA,LAPP,1,66
4655,WHITNEY,KAI,1,37
4656,ROBERTO,MURANY,1,60
4657,JOSH,MAKHIJA,1,68
4658,TEENA,DEBLAUW,0,61
4659,BOB,GELRUD,1,61
4660,THALIA,KOOKEN,0,58
4661,JERRELL,KRIDLER,1,84
4662,HOLLI,SUESS,0,90
4663,ROY,HEDSPETH,1,40
4664,ZENA,DIENST,0,78
4665,BONNIE,HERTLE,0,44
4666,MARQUETTA,HAGERT,0,19
4667,TARSHA,MEINZER,0,90
4668,MOSHE,PAVY,1,89
4669,ARLINDA,LANPHER,0,89
4670,SYBIL,STRAKER,0,65
4671,WALLACE,SCHULD,1,42
4672,LEON,BRODISH,0,40
4673,IAN,CARLETON,1,53
4674,ISREAL,TEICH,1,75
4675,SHEMIKA,BIRCHETT,0,26
4676,MARTINA,KAWATA,0,90
4677,JOEY,TAYS,0,58
4678,MAUDIE,MARDEN,0,91
4679,KIMI,KRALIK,0,64
4680,MYRTICE,ALLOCCO,0,98
4681,ASHANTI,BECRAFT,0,37
4682,SHARIKA,WILKOWITZ,0,22
4683,LACY,LEARY,1,25
4684,MICHEAL,YEAST,0,89
4685,BYRON,WINDERS,1,58
4686,MARIELLA,MINOZZI,0,75
4687,TYREE,DELLAROSE,1,41
4688,REFUGIO,ZERBEL,1,43
4689,LEANNA,ARANAS,0,66
4690,YETTA,LAIB,0,29
4691,SHANNON,SALCEDA,1,79
4692,LYNWOOD,ALONZA,1,30
4693,ISIDRO,THIBAULT,1,26
4694,RICARDO,LEAFE,1,59
4695,VERLIE,GENTILLE,0,94
4696,NISHA,BAGNASCHI,0,38
4697,OMER,STAVES,1,24
4698,RICHIE,SANDELIUS,1,58
4699,RAY,MCDOWALL,0,74
4700,UN,KILLEEN,0,46
4701,JONAH,TENANT,1,20
4702,NAPOLEON,SPEAKER,1,20
4703,CRISTOPHER,BEESE,1,42
4704,BULAH,BURGY,0,74
4705,RAY,HUFNAGEL,1,32
4706,LIN,HANAFIN,0,89
4707,GENE,HONORE,1,51
4708,SCOTTY,ZEINER,1,59
4709,BERNADETTE,CORRALES,0,52
4710,KYUNG,KOSOROG,0,69
4711,MARCELLUS,OSLAND,1,92
4712,MARC,MARTIAN,1,60
4713,HARVEY,MUNGIA,1,59
4714,TEODORO,TANSLEY,1,65
4715,LOREN,MARCHIONNI,0,27
4716,MARTY,RUELLE,0,65
4717,CHAS,CORNICK,1,45
4718,RINA,KRISTIANSEN,0,44
4719,NICOLETTE,THORESON,0,19
4720,DORINE,SMOLINSKY,0,23
4721,PIPER,WAITE,0,92
4722,CLAUDIE,GABARD,0,92
4723,WALDO,DUNKERSON,1,90
4724,GAYLORD,BICKMAN,1,95
4725,MINDA,ROMBERGER,0,52
4726,JOHNNIE,RUSSNAK,1,37
4727,SUSIE,DETERLINE,0,46
4728,TOMAS,CHARS,1,20
4729,ERICH,VIRAY,1,32
4730,PA,PINELA,0,87
4731,KENNITH,RAMSEUR,1,19
4732,RUBY,RATHE,0,30
4733,NILA,RIPPETOE,0,71
4734,CLEMENTE,WEINBURG,1,66
4735,BERNIE,DWAILEEBE,1,22
4736,TEODORO,BACHLER,1,88
4737,RODNEY,SUGAHARA,1,55
4738,CHAN,JECKLIN,0,33
4739,BRANDEN,DEPAOLO,1,21
4740,ERNEST,LAMBE,1,32
4741,MERCEDEZ,BENZANGO,0,62
4742,BOBETTE,HENRIGUEZ,0,69
4743,FREIDA,CARMELLO,0,93
4744,TERRA,FERSTER,0,39
4745,PATRICK,SEVIN,1,81
4746,COY,VANHYNING,1,72
4747,ADAN,BACULPO,1,35
4748,MORRIS,PRUSS,1,76
4749,LOUELLA,SUNDSETH,0,28
4750,ALVARO,MICHEAU,1,24
4751,ABRAHAM,NICKELSON,1,68
4752,FRANCISCO,SKOUSEN,1,43
4753,ETHYL,PANORA,0,37
4754,LEON,RAMSDELL,1,85
4755,IDELL,BOEH,0,82
4756,ISIDRO,SAMOYOA,1,52
4757,EFRAIN,CAPESTANY,1,67
4758,DOYLE,URBANI,1,29
4759,ROCHELL,FRID,0,44
4760,EDWARD,BRUCKMEIER,1,35
4761,HUNTER,FACEY,1,81
4762,MONTY,LAMBERTY,1,61
4763,NYLA,KALLAS,0,61
4764,LEOPOLDO,PELTER,1,21
4765,OSWALDO,PESICK,1,46
4766,SANTANA,CULLIGAN,0,96
4767,MANUEL,HANNAMAN,1,50
4768,ELMER,JESENOVEC,1,95
4769,MARLINE,MIENTKA,0,52
4770,RHETT,GULLA,1,60
4771,BRUNILDA,KERTELS,0,93
4772,ADRIANA,FORNO,0,88
4773,JANELLA,MARMERCHANT,0,95
4774,JOHNATHON,BRASETH,1,23
4775,SUNNY,TROLIO,0,77
4776,DAREN,ANDRION,1,32
4777,CHAD,MALINOWSKI,1,72
4778,HAI,MINNERLY,1,57
4779,TAMMIE,GUILLEBEAU,0,27
4780,ORVAL,AMODT,1,95
4781,LEENA,MCCLENNINGHAM,0,35
4782,DONTE,BODFISH,1,57
4783,DAVID,GIORGI,1,85
4784,TY,HARRIETT,1,19
4785,BENTON,MOWEN,1,44
4786,TERRESA,GODIN,0,38
4787,EVERETTE,SHAUB,1,87
4788,PHIL,SHIGETA,1,24
4789,RISA,KENAAN,0,42
4790,MICHEAL,RIMBACH,1,29
4791,ALEXA,SWANDER,0,22
4792,LAMONT,WOOLF,1,88
4793,MOSES,PRESTO,1,84
4794,MATHEW,COLLING,1,49
4795,HECTOR,BATCHELOR,1,58
4796,DONNY,SCHWIER,1,49
4797,EMERITA,ARNOLD,0,81
4798,GREGG,GRAMER,1,99
4799,BRIAN,SILVERNAIL,0,47
4800,HAE,SCHABERG,0,35
4801,CYRIL,TROUP,1,97
4802,ELISEO,MATISON,1,27
4803,LESLEE,CASTANIO,0,39
4804,ROLANDO,QUAID,1,99
4805,ROLANDO,SPALINGER,1,77
4806,JEANNINE,PERES,0,24
4807,MALLORY,RENNING,0,54
4808,TANDRA,SOMES,0,20
4809,KALYN,SHOPTAW,0,79
4810,GLAYDS,DAHLKA,0,46
4811,BOBBY,LEARN,1,23
4812,OZIE,MOATS,0,47
4813,ALEJANDRO,ZWIEFEL,1,68
4814,JEFFERSON,WESTALL,1,30
4815,ARIANNA,BENACH,0,42
4816,GEORGE,TURBER,0,52
4817,KARREN,DIROCCO,0,41
4818,LUCIO,THARP,1,56
4819,FANNY,KUKAUSKAS,0,65
4820,JAN,RIGGINS,0,93
4821,MUOI,STOTHARD,0,50
4822,JULIANNA,VICKEY,0,84
4823,SHAWN,SKARKE,1,55
4824,SYLVESTER,DZIERZANOWSKI,1,47
4825,ODA,PILZ,0,45
4826,CASEY,LASHLEY,1,84
4827,HUGO,ALVEN,1,64
4828,DOYLE,VIGNOVICH,1,37
4829,JERAMY,OESCH,1,19
4830,KARYN,FEEKES,0,33
4831,HEDWIG,BRADNEY,0,61
4832,SOLOMON,CUNEO,1,87
4833,MERRILL,RETZER,0,31
4834,SUZY,DUARTE,0,34
4835,PENNI,TORGUSON,0,53
4836,LORIA,WAREHEIM,0,24
4837,KATHYRN,OKINO,0,54
4838,SUSANN,FLORIS,0,75
4839,COLBY,JAVENS,1,69
4840,NICHOL,RINGEL,0,92
4841,CLAIRE,LHOMMEDIEU,0,23
4842,LESIA,LIENHARD,0,99
4843,ALFREDA,ROSENKOETTER,0,76
4844,CARYL,JOWETT,0,70
4845,LESIA,AYUDAN,0,74
4846,WYATT,BOUDEWYNS,1,44
4847,NEOMA,KOPSHO,0,94
4848,KIRBY,BISSETTE,0,18
4849,ELLSWORTH,MCCALLISTER,1,43
4850,WESTON,EVANGELIST,1,49
4851,DONG,CADIGAN,1,79
4852,ZACHARY,JOVANOVIC,1,34
4853,JON,HEARN,1,66
4854,ADRIAN,FITZHERBERT,1,53
4855,GERALDO,HOLTON,1,69
4856,BELLE,PATRISS,0,90
4857,STEPHEN,STANKAITIS,1,43
4858,SHARLEEN,BENNISON,0,98
4859,TERRELL,CERONSKY,0,93
4860,HILDEGARDE,SCORDINO,0,82
4861,JARRETT,CORTOPASSI,1,45
4862,ARLIE,SCHETTIG,1,34
4863,SOL,FEDERICO,1,67
4864,DERICK,GUCKIN,1,30
4865,WILBER,DESROBERTS,1,99
4866,BELKIS,BOOTHBY,0,93
4867,MARIO,BILLA,0,26
4868,SYREETA,ESQUIBEL,0,69
4869,ANTOINE,TENPENNY,1,91
4870,PATTI,SYLVESTER,0,18
4871,SHERRELL,HANNERS,0,89
4872,DAVIS,HIGLEY,1,87
4873,BRAIN,KAID,1,90
4874,ELENE,CHEA,0,99
4875,MADGE,LAUREN,0,41
4876,LORENZA,HANK,0,63
4877,NOE,MOISANT,1,85
4878,NATHANAEL,GOHLKE,1,62
4879,ANA,TRANBARGER,0,74
4880,BREANNA,REGAS,0,75
4881,ERWIN,LEASON,1,53
4882,WILMER,PARGO,1,69
4883,KIMBERLIE,BEHNER,0,60
4884,ANTONE,PETTERSON,1,58
4885,CHI,GREENWALD,1,40
4886,GARFIELD,ZALAMEA,1,40
4887,KATE,NATONABAH,0,71
4888,REBECCA,EK,0,41
4889,COLBY,DEBOARD,1,49
4890,CHARLA,NANCY,0,60
4891,TYISHA,SISAVATH,0,59
4892,DAREN,ANDRES,1,87
4893,PATRICK,IMAMURA,0,24
4894,STANLEY,MOSELY,1,77
4895,MICAH,GISIN,1,37
4896,ENOCH,TEAT,1,90
4897,GEMMA,SOUCEK,0,43
4898,VASILIKI,ANTES,0,51
4899,ADRIEN,BRUSTKERN,0,65
4900,CEOLA,BUNDREN,0,46
4901,EMMETT,FULOP,1,28
4902,TOMMIE,IYENGAR,1,67
4903,FAYE,UPADHYAYA,0,79
4904,PETE,PRODOEHL,1,80
4905,GARRETT,SENIOR,1,84
4906,MCKINLEY,MRVAN,1,55
4907,RUBYE,BAUGHEY,0,25
4908,LESLEE,MCCANLESS,0,74
4909,THURMAN,MUNCHMEYER,1,68
4910,JOSETTE,FAIRCLOUGH,0,74
4911,CLINTON,BERMERS,1,57
4912,ZACHERY,MONAS,1,57
4913,NUMBERS,FALZARANO,1,74
4914,PAZ,RATLEFF,0,79
4915,BO,FLYE,1,18
4916,ZONA,HAMMERSCHMIDT,0,95
4917,EASTER,OUSDAHL,0,77
4918,JESSIE,CARGLE,1,31
4919,QUINCY,RUNNION,1,68
4920,NUMBERS,GIZINSKI,0,30
4921,VIRGIL,BOWERING,1,29
4922,TENESHA,ATTEBURG,0,39
4923,KIRSTIN,ALIG,0,66
4924,ESMERALDA,BESA,0,77
4925,CECILA,CATHERINE,0,91
4926,DELSIE,OBERLANDER,0,70
4927,YETTA,GOSZ,0,31
4928,LEKISHA,HIERSCHE,0,88
4929,ORALIA,VOLTIN,0,29
4930,TRENT,RITCHOTTE,1,41
4931,BRYCE,BADGET,1,55
4932,CAROLL,LUTSKY,0,56
4933,DEWEY,PUCCIO,1,77
4934,NOLAN,OREJEL,1,37
4935,DENVER,WEIGLEIN,1,95
4936,THEOLA,NICHELL,0,74
4937,CEOLA,KEMPNER,0,21
4938,VAUGHN,REAGH,1,99
4939,DEVIN,MILANES,1,25
4940,ASHANTI,STOFSKY,0,48
4941,KIM,PREWER,0,30
4942,DARNELL,KLEHN,0,34
4943,RAYMON,JONDAHL,1,51
4944,WILFRED,HAUK,1,18
4945,NADENE,GOCHNOUR,0,50
4946,CRIS,MYSLINSKI,0,82
4947,LENNY,NEATHERY,1,97
4948,IRVIN,PLEAS,1,85
4949,BOOKER,GARRAWAY,1,54
4950,LOURA,KRZEMIEN,0,37
4951,IVAN,VERONESI,1,91
4952,GRANT,CANTUA,1,22
4953,DICK,HEITSCHMIDT,1,60
4954,LIANA,WINDAUER,0,49
4955,TERRY,VOEGELE,1,68
4956,FRANCENE,LANGFIELD,0,47
4957,NELSON,FORTMAN,1,32
4958,LELAND,LADAKAKOS,1,44
4959,EMANUEL,HOUSEN,1,58
4960,EVE,BRAZZELL,0,89
4961,FREDRICK,REGAN,1,22
4962,DONALD,BOGGAN,1,32
4963,EUGENIO,BEMROSE,1,54
4964,JANA,HARTNETT,0,57
4965,WYNONA,BUSITZKY,0,39
4966,ALFONZO,SERAFIN,1,77
4967,LANDON,NEEPER,1,71
4968,OLINDA,CASHING,0,32
4969,MILO,BETZLER,1,89
4970,RYAN,KRUSOR,1,92
4971,MILTON,SONDAG,1,95
4972,DALE,STOHL,1,96
4973,TORY,NATALIZIO,1,63
4974,EFRAIN,ELEDGE,1,65
4975,FERMIN,HOBDAY,1,37
4976,IDALIA,MELNICK,0,76
4977,SHARIKA,BOYANTON,0,87
4978,LEN,ROELL,1,96
4979,SHAYNA,ZANCO,0,87
4980,LAVONNA,RUDLOFF,0,43
4981,RUTH,JOECKS,0,82
4982,GIOVANNI,ILARDI,1,23
4983,LYNNE,MAIO,0,72
4984,SUZANN,HECKATHORNE,0,33
4985,JULISSA,SOLARI,0,52
4986,FREDRIC,POTTS,1,76
4987,MOHAMMAD,ULLAND,1,36
4988,TEMIKA,SEAMSTER,0,68
4989,JUAN,SEPEDA,0,81
4990,SHERLENE,LAWERY,0,41
4991,DARA,SERIANNI,0,43
4992,THAD,GALLUP,1,83
4993,SIMONE,TACDEREN,0,99
4994,MICHAL,BALLEW,0,74
4995,ECHO,DEVENS,0,58
4996,KYM,CRIM,0,99
4997,LYNN,RICHES,1,26
4998,WALLY,CATANESE,1,31
4999,SID,MARKOVITZ,1,36
5000,DEBBI,WITTROCK,0,18
